Sobic.008G024700	(1 of 29) PF04525 - LURP-one-related (LOR)
Sobic.008G024800	(1 of 1) K01522 - bis(5'-adenosyl)-triphosphatase (FHIT)
Sobic.008G025200	(1 of 5) PTHR22904//PTHR22904:SF361 - TPR REPEAT CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sobic.008G024500	similar to Expressed protein
Sobic.008G024900	weakly similar to Putative uncharacterized protein
Sobic.008G025000	
Sobic.008G025100	(1 of 29) PF04525 - LURP-one-related (LOR)
--------------	Bin 2075
Sobic.008G031600	(1 of 8) PF04859 - Plant protein of unknown function (DUF641) (DUF641)
Sobic.008G032000	(1 of 2) PTHR24347//PTHR24347:SF230 - SERINE/THREONINE-PROTEIN KINASE // SUBFAMILY NOT NAMED
Sobic.008G032200	
Sobic.008G032300	(1 of 1) PTHR10159//PTHR10159:SF326 - DUAL SPECIFICITY PROTEIN PHOSPHATASE // LAFORIN
Sobic.008G032500	(1 of 1) PTHR31187//PTHR31187:SF0 - FAMILY NOT NAMED // TLC ATP/ADP TRANSPORTER
Sobic.008G032600	(1 of 1) PTHR11480//PTHR11480:SF45 - SAPOSIN-RELATED // SUBFAMILY NOT NAMED
Sobic.008G032701	(1 of 75) PF00403 - Heavy-metal-associated domain (HMA)
Sobic.008G031700	(1 of 41) KOG1493 - Anaphase-promoting complex (APC), subunit 11
Sobic.008G031800	(1 of 3) PTHR14155:SF102 - RING ZINC FINGER-CONTAINING PROTEIN
Sobic.008G031900	
Sobic.008G032100	similar to Expressed protein
Sobic.008G032400	(1 of 77) PF14368 - Probable lipid transfer (LTP_2)
--------------	Bin 2076
Sobic.008G032850	
Sobic.008G032900	(1 of 1) K14774 - U3 small nucleolar RNA-associated protein 25 (UTP25, DEF)
Sobic.008G033000	(1 of 1) PTHR10794//PTHR10794:SF52 - ABHYDROLASE DOMAIN-CONTAINING PROTEIN // CAAX AMINO TERMINAL PROTEASE FAMILY PROTEIN
Sobic.008G033100	(1 of 7) K17302 - coatomer, subunit beta' (COPB2, SEC27)
Sobic.008G033200	(1 of 2) PTHR11772:SF18 - ALUMINUM INDUCED PROTEIN WITH YGL AND LRDR MOTIFS
Sobic.008G033300	(1 of 6) K13754 - solute carrier family 24 (sodium/potassium/calcium exchanger), member 6 (SLC24A6, NCKX6)
Sobic.008G033400	(1 of 2) PTHR32285:SF65 - PROTEIN TRICHOME BIREFRINGENCE-LIKE 10-RELATED
Sobic.008G033500	similar to Expressed protein
Sobic.008G033600	(1 of 2) PTHR11817//PTHR11817:SF33 - PYRUVATE KINASE // SUBFAMILY NOT NAMED
Sobic.008G033700	(1 of 2) PTHR19241:SF259 - ABC TRANSPORTER G FAMILY MEMBER 33-RELATED
Sobic.008G033750	
Sobic.008G033250	
Sobic.008G033350	
Sobic.008G033800	(1 of 2) PTHR19241:SF259 - ABC TRANSPORTER G FAMILY MEMBER 33-RELATED
--------------	Bin 2095
Sobic.008G059500	
Sobic.008G059632	(1 of 2) PF03101//PF04434 - FAR1 DNA-binding domain (FAR1)  // SWIM zinc finger (SWIM)
Sobic.008G059900	(1 of 1) PTHR23151//PTHR23151:SF61 - DIHYDROLIPOAMIDE ACETYL/SUCCINYL-TRANSFERASE-RELATED // SUBFAMILY NOT NAMED
Sobic.008G060000	(1 of 2) PTHR27000//PTHR27000:SF14 - FAMILY NOT NAMED // LEUCINE-RICH REPEAT PROTEIN FLOR1-RELATED
Sobic.008G060050	
Sobic.008G060150	
Sobic.008G060200	(1 of 1200) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase
Sobic.008G060300	(1 of 97) PF03106 - WRKY DNA -binding domain (WRKY)
Sobic.008G060400	
Sobic.008G060500	(1 of 2) PTHR27000//PTHR27000:SF14 - FAMILY NOT NAMED // LEUCINE-RICH REPEAT PROTEIN FLOR1-RELATED
Sobic.008G060700	(1 of 1) PTHR27000:SF119 - LEUCINE-RICH REPEAT RECEPTOR-LIKE SERINE/THREONINE-PROTEIN KINASE BAM2-RELATED
Sobic.008G060900	
Sobic.008G061100	(1 of 1) PTHR15590:SF0 - CX9C MOTIF-CONTAINING PROTEIN 4
Sobic.008G061201	
Sobic.008G061401	(1 of 2) PTHR11746//PTHR11746:SF97 - O-METHYLTRANSFERASE // SUBFAMILY NOT NAMED
Sobic.008G059566	(1 of 11) PTHR12606//PTHR12606:SF13 - SENTRIN/SUMO-SPECIFIC PROTEASE // SUBFAMILY NOT NAMED
Sobic.008G059700	(1 of 1) PTHR34964:SF3 - MEMBRANE LIPOPROTEIN-RELATED
Sobic.008G059800	similar to Putative uncharacterized protein
Sobic.008G060100	
Sobic.008G060800	
Sobic.008G061000	weakly similar to Expressed protein
Sobic.008G061300	
Sobic.008G061500	(1 of 290) PF08263 - Leucine rich repeat N-terminal domain (LRRNT_2)
--------------	Bin 2097
Sobic.008G063600	(1 of 1) PTHR11452:SF14 - ALPHA-GALACTOSIDASE A
Sobic.008G063800	(1 of 6) PTHR33286:SF1 - BIFUNCTIONAL INHIBITOR/LIPID-TRANSFER PROTEIN/SEED STORAGE 2S ALBUMIN SUPERFAMILY PROTEIN-RELATED
Sobic.008G064100	(1 of 1) PTHR23023//PTHR23023:SF142 - DIMETHYLANILINE MONOOXYGENASE // SUBFAMILY NOT NAMED
Sobic.008G064200	
Sobic.008G064300	
Sobic.008G064500	similar to Expressed protein
Sobic.008G064601	(1 of 8) PF00560//PF07714//PF08263 - Leucine Rich Repeat (LRR_1)  // Protein tyrosine kinase (Pkinase_Tyr)  // Leucine rich repeat N-terminal domain (LRRNT_2)
Sobic.008G064000	(1 of 6) PTHR33286:SF1 - BIFUNCTIONAL INHIBITOR/LIPID-TRANSFER PROTEIN/SEED STORAGE 2S ALBUMIN SUPERFAMILY PROTEIN-RELATED
Sobic.008G064250	(1 of 150) PF00010 - Helix-loop-helix DNA-binding domain (HLH)
Sobic.008G064400	(1 of 17) PF04640 - PLATZ transcription factor (PLATZ)
--------------	Bin 2107
Sobic.008G073000	(1 of 21) PF12776 - Myb/SANT-like DNA-binding domain (Myb_DNA-bind_3)
Sobic.008G073100	(1 of 1) PTHR20953//PTHR20953:SF4 - KINASE-RELATED // SUBFAMILY NOT NAMED
Sobic.008G073200	(1 of 14) PF04770 - ZF-HD protein dimerisation region (ZF-HD_dimer)
Sobic.008G073300	(1 of 2) K11827 - AP-2 complex subunit sigma-1 (AP2S1)
Sobic.008G073400	(1 of 23) PF00643 - B-box zinc finger (zf-B_box)
Sobic.008G073500	(1 of 2) PTHR11669//PTHR11669:SF12 - REPLICATION FACTOR C / DNA POLYMERASE III GAMMA-TAU SUBUNIT // SUBFAMILY NOT NAMED
Sobic.008G073600	(1 of 1) PTHR12321//PTHR12321:SF62 - CPG BINDING PROTEIN // SUBFAMILY NOT NAMED
Sobic.008G073700	(1 of 4) PTHR11802//PTHR11802:SF62 - SERINE PROTEASE FAMILY S10 SERINE CARBOXYPEPTIDASE // SUBFAMILY NOT NAMED
--------------	Bin 2125
Sobic.008G086700	(1 of 3) PTHR10174//PTHR10174:SF143 - RETINALDEHYDE BINDING PROTEIN-RELATED // SUBFAMILY NOT NAMED
Sobic.008G087200	(1 of 1) PTHR22891:SF35 - PROTEIN ARGONAUTE 6
Sobic.008G087300	(1 of 1) KOG0725//KOG1200 - Reductases with broad range of substrate specificities // Mitochondrial/plastidial beta-ketoacyl-ACP reductase
Sobic.008G087500	(1 of 1) PTHR33595//PTHR33595:SF3 - FAMILY NOT NAMED // EMB|CAB62340.1-RELATED
Sobic.008G086401	
Sobic.008G086500	
Sobic.008G087000	(1 of 2) K02321 - DNA polymerase alpha subunit B (POLA2)
Sobic.008G087100	(1 of 14) PF03798 - TLC domain (TRAM_LAG1_CLN8)
Sobic.008G087400	
--------------	Bin 2133
--------------	Bin 2137
Sobic.008G089100	(1 of 1) PTHR22849:SF4 - U-BOX DOMAIN-CONTAINING PROTEIN 43-RELATED
Sobic.008G089233	
Sobic.008G089366	
--------------	Bin 2151
Sobic.008G092200	(1 of 16) PF03004 - Plant transposase (Ptta/En/Spm family) (Transposase_24)
Sobic.008G092300	(1 of 1) PTHR12506:SF20 - ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 43
Sobic.008G092400	
Sobic.008G092466	
--------------	Bin 2187
Sobic.008G117600	(1 of 4) PTHR10168//PTHR10168:SF98 - GLUTAREDOXIN // SUBFAMILY NOT NAMED
Sobic.008G118100	(1 of 1) PTHR23244:SF308 - KELCH REPEAT-CONTAINING PROTEIN
Sobic.008G118200	(1 of 1) PTHR10013 - GENERAL VESICULAR TRANSPORT FACTOR P115
Sobic.008G118400	(1 of 2) PTHR23244//PTHR23244:SF315 - KELCH REPEAT DOMAIN // SUBFAMILY NOT NAMED
Sobic.008G118500	(1 of 3) 6.1.1.2 - Tryptophan--tRNA ligase / Tryptophanyl-tRNA synthetase
Sobic.008G118600	(1 of 1) 2.5.1.9 - Riboflavin synthase
Sobic.008G118700	(1 of 1) PTHR11972//PTHR11972:SF61 - NADPH OXIDASE // SUBFAMILY NOT NAMED
Sobic.008G118800	similar to Os12g0541400 protein
Sobic.008G118900	(1 of 1) PTHR18929//PTHR18929:SF84 - PROTEIN DISULFIDE ISOMERASE // 5'-ADENYLYLSULFATE REDUCTASE-LIKE 5-RELATED
Sobic.008G119000	(1 of 1) 3.4.22.2 - Papain / Papaya peptidase I
Sobic.008G119100	
Sobic.008G117800	(1 of 4) PTHR10168//PTHR10168:SF98 - GLUTAREDOXIN // SUBFAMILY NOT NAMED
Sobic.008G117900	(1 of 4) PTHR10168//PTHR10168:SF98 - GLUTAREDOXIN // SUBFAMILY NOT NAMED
Sobic.008G118000	(1 of 2) PTHR10168//PTHR10168:SF83 - GLUTAREDOXIN // SUBFAMILY NOT NAMED
Sobic.008G118050	
Sobic.008G118300	(1 of 1) PTHR36759:SF1 - GENOMIC DNA, CHROMOSOME 3, P1 CLONE:MHC9
Sobic.008G119200	
Sobic.008G119250	
Sobic.008G119300	
--------------	Bin 2189
Sobic.008G120450	
Sobic.008G120200	
Sobic.008G120233	(1 of 157) PTHR23002//PTHR23002:SF63 - ZINC FINGER CCHC DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sobic.008G120266	(1 of 1) K02689 - photosystem I P700 chlorophyll a apoprotein A1 (psaA)
Sobic.008G120300	
--------------	Bin 2210
Sobic.008G139300	(1 of 27) PF08137 - DVL family (DVL)
Sobic.008G139500	(1 of 1) PTHR22950//PTHR22950:SF249 - AMINO ACID TRANSPORTER // SUBFAMILY NOT NAMED
Sobic.008G139600	(1 of 1) PTHR27007:SF63 - L-TYPE LECTIN-DOMAIN CONTAINING RECEPTOR KINASE I.1-RELATED
Sobic.008G139700	(1 of 3) K14649 - transcription initiation factor TFIID subunit 8 (TAF8)
Sobic.008G139800	(1 of 1) PTHR11772:SF3 - ASPARAGINE SYNTHETASE DOMAIN-CONTAINING PROTEIN 1
Sobic.008G139900	(1 of 2) PF06549 - Protein of unknown function (DUF1118) (DUF1118)
Sobic.008G139200	
Sobic.008G139250	
Sobic.008G139400	(1 of 27) PF08137 - DVL family (DVL)
--------------	Bin 2235
Sobic.008G168700	Predicted protein
Sobic.008G168800	(1 of 7) PF01419//PF03018 - Jacalin-like lectin domain (Jacalin) // Dirigent-like protein (Dirigent)
Sobic.008G169200	(1 of 1) PTHR23216 - NUCLEOLAR AND COILED-BODY PHOSPHOPROTEIN 1
Sobic.008G169300	(1 of 21) PF03763 - Remorin, C-terminal region (Remorin_C)
Sobic.008G168866	Predicted protein
Sobic.008G168932	
Sobic.008G169000	(1 of 303) PF00646 - F-box domain (F-box)
Sobic.008G169101	
Sobic.008G169400	(1 of 14) PF02309//PF02362//PF06507 - AUX/IAA family (AUX_IAA) // B3 DNA binding domain (B3) // Auxin response factor (Auxin_resp)
Sobic.008G169500	
--------------	Bin 2244
Sobic.008G178901	(1 of 2) PTHR11527//PTHR11527:SF151 - SMALL HEAT-SHOCK PROTEIN  HSP20  FAMILY // SUBFAMILY NOT NAMED
Sobic.008G179000	(1 of 164) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2)
Sobic.008G179200	(1 of 1) PTHR12266//PTHR12266:SF6 - NA+/CA2+ K+ INDEPENDENT EXCHANGER // SUBFAMILY NOT NAMED
Sobic.008G179400	(1 of 1) KOG0512//KOG4214//KOG4412 - Fetal globin-inducing factor (contains ankyrin repeats) // Myotrophin and similar proteins // 26S proteasome regulatory complex, subunit PSMD10
Sobic.008G179500	(1 of 2) K07213 - copper chaperone (ATOX1, ATX1, copZ)
Sobic.008G179600	weakly similar to Expressed protein
Sobic.008G179700	(1 of 3) K03120 - transcription initiation factor TFIID TATA-box-binding protein (TBP, tbp)
Sobic.008G179800	(1 of 1) PTHR10071//PTHR10071:SF161 - TRANSCRIPTION FACTOR GATA  GATA BINDING FACTOR // SUBFAMILY NOT NAMED
Sobic.008G179900	(1 of 1) PTHR10314//PTHR10314:SF101 - SER/THR DEHYDRATASE, TRP SYNTHASE // SUBFAMILY NOT NAMED
Sobic.008G180000	
Sobic.008G179100	
--------------	Bin 2262
Sobic.009G005300	(1 of 11) 5.99.1.2 - DNA topoisomerase / Untwisting enzyme
Sobic.009G005600	(1 of 41) PF03140 - Plant protein of unknown function (DUF247)
Sobic.009G005750	
Sobic.009G005800	(1 of 3) PTHR23213:SF239 - FORMIN-LIKE PROTEIN 4-RELATED
Sobic.009G004800	
Sobic.009G004900	(1 of 1) PF00069//PF00635 - Protein kinase domain (Pkinase)  // MSP (Major sperm protein) domain (Motile_Sperm)
Sobic.009G004950	(1 of 2) PTHR32099//PTHR32099:SF8 - CYSTEINE-RICH REPEAT SECRETORY PROTEIN // SUBFAMILY NOT NAMED
Sobic.009G005000	(1 of 1200) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase
Sobic.009G005100	
Sobic.009G005200	(1 of 55) PF07893 - Protein of unknown function (DUF1668) (DUF1668)
Sobic.009G005400	(1 of 4) 3.6.3.47 - Fatty-acyl-CoA-transporting ATPase
Sobic.009G005500	(1 of 1) PF10198 - Histone acetyltransferases subunit 3 (Ada3)
Sobic.009G005700	(1 of 2) PTHR22870//PTHR22870:SF199 - REGULATOR OF CHROMOSOME CONDENSATION // SUBFAMILY NOT NAMED
Sobic.009G005900	(1 of 3) PTHR11937//PTHR11937:SF200 - ACTIN // ACTIN-7
Sobic.009G006000	(1 of 103) PF00226 - DnaJ domain (DnaJ)
Sobic.009G006100	(1 of 3) PTHR11937//PTHR11937:SF200 - ACTIN // ACTIN-7
Sobic.009G006200	(1 of 60) PF00892 - EamA-like transporter family (EamA)
--------------	Bin 2266
Sobic.009G011800	
Sobic.009G012100	(1 of 4) PTHR22595//PTHR22595:SF34 - CHITINASE-RELATED // BASIC ENDOCHITINASE B
Sobic.009G012550	(1 of 1) PF00098//PF08646 - Zinc knuckle (zf-CCHC)  // Replication factor-A C terminal domain (Rep_fac-A_C)
Sobic.009G012800	(1 of 1) PTHR10898//PTHR10898:SF11 - MITOCHONDRIAL IMPORT INNER MEMBRANE TRANSLOCASE SUBUNIT TIM9 // SUBFAMILY NOT NAMED
Sobic.009G011600	
Sobic.009G011700	(1 of 1) PTHR27001//PTHR27001:SF191 - FAMILY NOT NAMED // PROTEIN KINASE APK1A, CHLOROPLASTIC-RELATED
Sobic.009G011901	
Sobic.009G012000	Predicted protein
Sobic.009G012200	(1 of 1) PF04057//PF08646 - Replication factor-A protein 1, N-terminal domain (Rep-A_N) // Replication factor-A C terminal domain (Rep_fac-A_C)
Sobic.009G012300	(1 of 2) 6.3.3.1 - Phosphoribosylformylglycinamidine cyclo-ligase / Phosphoribosylaminoimidazole synthetase
Sobic.009G012400	(1 of 3) PF01336//PF04057//PF08646//PF16900 - OB-fold nucleic acid binding domain (tRNA_anti-codon)  // Replication factor-A protein 1, N-terminal domain (Rep-A_N)  // Replication factor-A C terminal domain (Rep_fac-A_C)  // Replication protein A OB domain (REPA_OB_2)
Sobic.009G012500	(1 of 3) PF00098//PF01336//PF04057//PF08646//PF16900 - Zinc knuckle (zf-CCHC)  // OB-fold nucleic acid binding domain (tRNA_anti-codon)  // Replication factor-A protein 1, N-terminal domain (Rep-A_N)  // Replication factor-A C terminal domain (Rep_fac-A_C)  // Replication protein A OB domain (REPA_OB_2)
Sobic.009G012600	(1 of 3) PF00098//PF01336//PF04057//PF08646//PF16900 - Zinc knuckle (zf-CCHC) // OB-fold nucleic acid binding domain (tRNA_anti-codon) // Replication factor-A protein 1, N-terminal domain (Rep-A_N) // Replication factor-A C terminal domain (Rep_fac-A_C) // Replication protein A OB domain (REPA_OB_2)
Sobic.009G012700	(1 of 2) K11096 - small nuclear ribonucleoprotein D2 (SNRPD2, SMD2)
--------------	Bin 2270
Sobic.009G015500	
Sobic.009G015600	
Sobic.009G015900	(1 of 18) K11251 - histone H2A (H2A)
Sobic.009G016201	(1 of 1) PTHR13509//PTHR13509:SF4 - SEC61BETA-PROV PROTEIN // SUBFAMILY NOT NAMED
Sobic.009G015300	(1 of 2) PTHR32468:SF10 - CATION/H(+) ANTIPORTER 20
Sobic.009G015400	(1 of 2) PTHR32468:SF10 - CATION/H(+) ANTIPORTER 20
Sobic.009G015700	(1 of 3) PTHR11913//PTHR11913:SF30 - COFILIN-RELATED // ACTIN-DEPOLYMERIZING FACTOR 10-RELATED
Sobic.009G015800	similar to BRI1-KD interacting protein 130
Sobic.009G016000	(1 of 2) PTHR10286//PTHR10286:SF13 - INORGANIC PYROPHOSPHATASE // INORGANIC PYROPHOSPHATASE-LIKE PROTEIN
Sobic.009G016100	(1 of 1) PTHR11200//PTHR11200:SF115 - INOSITOL 5-PHOSPHATASE // DNASE I-LIKE SUPERFAMILY PROTEIN
Sobic.009G016300	(1 of 49) PF13912 - C2H2-type zinc finger (zf-C2H2_6)
Sobic.009G016400	(1 of 1) PF00076//PF00098//PF14392 - RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain) (RRM_1) // Zinc knuckle (zf-CCHC) // Zinc knuckle (zf-CCHC_4)
--------------	Bin 2273
Sobic.009G019301	(1 of 350) PF00067 - Cytochrome P450 (p450)
Sobic.009G019550	
Sobic.009G019700	Predicted protein
Sobic.009G019900	
Sobic.009G020000	
Sobic.009G019400	
Sobic.009G019800	(1 of 22) PTHR23155//PTHR23155:SF484 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sobic.009G020100	(1 of 1) PTHR31835//PTHR31835:SF1 - FAMILY NOT NAMED // NUCLEOSIDE DIPHOSPHATE-LINKED MOIETY X MOTIF 22
Sobic.009G020200	(1 of 1) PTHR23155//PTHR23155:SF551 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sobic.009G020300	
Sobic.009G020500	(1 of 1) PTHR31057//PTHR31057:SF0 - FAMILY NOT NAMED // E3 UFM1-PROTEIN LIGASE 1
Sobic.009G020600	(1 of 7) PTHR23155//PTHR23155:SF537 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED
--------------	Bin 2276
Sobic.009G023501	
Sobic.009G024166	
Sobic.009G024500	(1 of 2) K02864 - large subunit ribosomal protein L10 (RP-L10, MRPL10, rplJ)
Sobic.009G025000	
Sobic.009G023401	
Sobic.009G023600	(1 of 2) K02069 - putative ABC transport system permease protein (ABC.X2.P)
Sobic.009G023700	(1 of 2) K02069 - putative ABC transport system permease protein (ABC.X2.P)
Sobic.009G023801	(1 of 4) PF15054 - Domain of unknown function (DUF4535) (DUF4535)
Sobic.009G023900	(1 of 2) PTHR24326:SF115 - WUSCHEL-RELATED HOMEOBOX 3
Sobic.009G024000	(1 of 1) K11671 - nuclear factor related to kappa-B-binding protein (NFRKB, INO80G)
Sobic.009G024100	(1 of 1) PTHR24115//PTHR24115:SF515 - FAMILY NOT NAMED // KINESIN MOTOR PROTEIN-RELATED PROTEIN-RELATED
Sobic.009G024133	
Sobic.009G024200	(1 of 22) PF06749 - Protein of unknown function (DUF1218) (DUF1218)
Sobic.009G024300	(1 of 1) PTHR30238:SF0 - PROTEIN PIGMENT DEFECTIVE 149
Sobic.009G024400	(1 of 1) K09191 - general transcription factor IIIA (GTF3A)
Sobic.009G024600	(1 of 1) PTHR32467:SF29 - ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR RAP2-7
Sobic.009G024650	(1 of 2) PTHR11926//PTHR11926:SF402 - GLUCOSYL/GLUCURONOSYL TRANSFERASES // SUBFAMILY NOT NAMED
Sobic.009G024700	(1 of 8) PTHR24078:SF279 - DUPLICATED SANT DNA-BINDING DOMAIN-CONTAINING PROTEIN
Sobic.009G024800	(1 of 1) K10869 - RAD51-like protein 1 (RAD51L1, RAD51B)
Sobic.009G024900	(1 of 2) PTHR24350:SF7 - SERINE/THREONINE-PROTEIN KINASE AURORA-3
Sobic.009G025100	(1 of 1) PTHR11132//PTHR11132:SF130 - SOLUTE CARRIER FAMILY 35 // SUBFAMILY NOT NAMED
Sobic.009G025200	(1 of 1) PTHR11254//PTHR11254:SF327 - HECT DOMAIN UBIQUITIN-PROTEIN LIGASE // SUBFAMILY NOT NAMED
--------------	Bin 2277
Sobic.009G025500	(1 of 1) PTHR21659//PTHR21659:SF31 - HYDROPHOBIC PROTEIN RCI2  LOW TEMPERATURE AND SALT RESPONSIVE PROTEIN LTI6 -RELATED // SUBFAMILY NOT NAMED
Sobic.009G025600	similar to Putative uncharacterized protein
Sobic.009G025900	(1 of 34) PF03195 - Protein of unknown function DUF260 (DUF260)
Sobic.009G026000	
Sobic.009G026400	
Sobic.009G026650	(1 of 1) PTHR33448:SF4 - ARABIDOPSIS THALIANA GENOMIC DNA, CHROMOSOME 5, P1 CLONE:MOK16-RELATED
Sobic.009G025400	
Sobic.009G025700	(1 of 2) 5.5.1.9 - Cycloeucalenol cycloisomerase / Cycloeucalenol--obtusifoliol isomerase
Sobic.009G025750	
Sobic.009G025800	(1 of 1) PTHR32191:SF7 - TETRASPANIN-16-RELATED
Sobic.009G025950	
Sobic.009G026101	(1 of 2) PTHR10896:SF16 - BETA-1,4-XYLOSYLTRANSFERASE IRX9-RELATED
Sobic.009G026200	(1 of 1) PTHR32295//PTHR32295:SF32 - FAMILY NOT NAMED // PROTEIN IQ-DOMAIN 3-RELATED
Sobic.009G026300	(1 of 1) K17815 - exonuclease V [EC:3.1.-.-] (EXO5)
Sobic.009G026500	(1 of 1) PTHR10782:SF34 - E3 SUMO-PROTEIN LIGASE SIZ1
Sobic.009G026600	
--------------	Bin 2285
Sobic.009G037400	(1 of 8) PTHR11260//PTHR11260:SF313 - GLUTATHIONE S-TRANSFERASE, GST, SUPERFAMILY, GST DOMAIN CONTAINING // SUBFAMILY NOT NAMED
Sobic.009G037700	(1 of 2) K13431 - signal recognition particle receptor subunit alpha (SRPR)
Sobic.009G038000	
Sobic.009G038100	weakly similar to Putative uncharacterized protein OJ1264_A04.8
Sobic.009G038401	
Sobic.009G038501	
Sobic.009G038701	
Sobic.009G039000	(1 of 9) PTHR12374//PTHR12374:SF19 - TRANSCRIPTIONAL ADAPTOR 2  ADA2 -RELATED // SUBFAMILY NOT NAMED
Sobic.009G039100	(1 of 9) PTHR12374//PTHR12374:SF19 - TRANSCRIPTIONAL ADAPTOR 2  ADA2 -RELATED // SUBFAMILY NOT NAMED
Sobic.009G039200	(1 of 9) PTHR12374//PTHR12374:SF19 - TRANSCRIPTIONAL ADAPTOR 2  ADA2 -RELATED // SUBFAMILY NOT NAMED
Sobic.009G039300	(1 of 37) PF00106 - short chain dehydrogenase (adh_short)
Sobic.009G037200	(1 of 96) PF02458 - Transferase family (Transferase)
Sobic.009G037300	(1 of 96) PF02458 - Transferase family (Transferase)
Sobic.009G037500	(1 of 1200) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase
Sobic.009G037600	(1 of 3) 2.1.1.34 - tRNA (guanosine(18)-2'-O)-methyltransferase / tRNA (Gm18) methyltransferase
Sobic.009G037800	(1 of 1) PTHR23029//PTHR23029:SF18 - PHOSPHOGLYCERATE MUTASE // F7G19.18 PROTEIN
Sobic.009G038200	
Sobic.009G038300	
Sobic.009G038600	(1 of 1) PTHR14614//PTHR14614:SF31 - HEPATOCELLULAR CARCINOMA-ASSOCIATED ANTIGEN // SUBFAMILY NOT NAMED
Sobic.009G038800	(1 of 1) K10735 - GINS complex subunit 4 (GINS4, SLD5)
Sobic.009G038900	(1 of 2) PTHR24055//PTHR24055:SF193 - MITOGEN-ACTIVATED PROTEIN KINASE // SUBFAMILY NOT NAMED
Sobic.009G039400	(1 of 8) PTHR23244//PTHR23244:SF320 - KELCH REPEAT DOMAIN // SUBFAMILY NOT NAMED
--------------	Bin 2290
Sobic.009G048201	(1 of 3) K09287 - RAV-like factor (RAV)
Sobic.009G048350	
Sobic.009G048000	(1 of 1) K08017 - advillin (AVIL)
Sobic.009G048100	(1 of 1) PTHR21493//PTHR21493:SF136 - CGI-141-RELATED/LIPASE CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sobic.009G048300	(1 of 1) PTHR21596//PTHR21596:SF21 - RIBONUCLEASE P SUBUNIT P38 // SUBFAMILY NOT NAMED
Sobic.009G048400	
--------------	Bin 2295
Sobic.009G053500	
Sobic.009G053001	
Sobic.009G053101	
Sobic.009G053201	
Sobic.009G053300	
Sobic.009G053400	(1 of 13) 4.2.99.18 - DNA-(apurinic or apyrimidinic site) lyase / Phage-T4 UV endonuclease
Sobic.009G053600	(1 of 1) PTHR11802//PTHR11802:SF25 - SERINE PROTEASE FAMILY S10 SERINE CARBOXYPEPTIDASE // SERINE CARBOXYPEPTIDASE-LIKE 33
Sobic.009G053700	(1 of 2) PTHR10209:SF160 - GIBBERELLIN 2-BETA-DIOXYGENASE 4
Sobic.009G053800	
Sobic.009G053900	(1 of 1) K10589 - ubiquitin-protein ligase E3 C (UBE3C)
Sobic.009G054000	(1 of 2) KOG3195 - Uncharacterized membrane protein NPD008/CGI-148
Sobic.009G054100	(1 of 2) PTHR22835//PTHR22835:SF234 - ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sobic.009G054200	(1 of 1) PF13041//PF13812//PF14432 - PPR repeat family (PPR_2)  // Pentatricopeptide repeat domain (PPR_3)  // DYW family of nucleic acid deaminases (DYW_deaminase)
Sobic.009G054301	(1 of 2) PTHR22835//PTHR22835:SF234 - ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED
--------------	Bin 2318
Sobic.009G081100	
Sobic.009G081300	
Sobic.009G081400	(1 of 2) PTHR33374//PTHR33374:SF6 - FAMILY NOT NAMED // ARABINOGALACTAN PEPTIDE 16-RELATED
Sobic.009G081500	(1 of 2) PTHR13148//PTHR13148:SF2 - PER1-RELATED // PER1-LIKE FAMILY PROTEIN
Sobic.009G081700	(1 of 11) PF03595 - Voltage-dependent anion channel (SLAC1)
Sobic.009G081800	(1 of 1) K11273 - chromosome transmission fidelity protein 1 [EC:3.6.4.13] (DDX11, CHL1, CTF1)
Sobic.009G081900	
--------------	Bin 2364
Sobic.009G100200	(1 of 5) PF12680 - SnoaL-like domain (SnoaL_2)
Sobic.009G100000	
Sobic.009G099850	
Sobic.009G100050	
Sobic.009G100100	(1 of 7) PF11204 - Protein of unknown function (DUF2985) (DUF2985)
--------------	Bin 2369
Sobic.009G103201	
Sobic.009G103300	(1 of 3) PTHR14155//PTHR14155:SF118 - RING FINGER DOMAIN-CONTAINING // SUBFAMILY NOT NAMED
Sobic.009G103400	
Sobic.009G103500	
